g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00599,LMNA,150330,6636,CMD1A; HGPS; LGMD1B; LMN1; LMNL1; MADA; PRO1,LMNA-related familial partial lipodystrophy,151660,MONDO:0007906,monoallelic_autosomal,potential secondary finding,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000119; HP:0000147; HP:0000152; HP:0000287; HP:0000311; HP:0000468; HP:0000707; HP:0000818; HP:0000822; HP:0000831; HP:0000842; HP:0000956; HP:0000991; HP:0001007; HP:0001015; HP:0001397; HP:0001574; HP:0001626; HP:0001735; HP:0001939; HP:0002155; HP:0002240; HP:0002621; HP:0002715; HP:0003011; HP:0003074; HP:0003233; HP:0003326; HP:0003549; HP:0003635; HP:0003712; HP:0003758; HP:0008739; HP:0008887; HP:0008985; HP:0008993; HP:0009002; HP:0009125; HP:0012645; HP:0025031; HP:0025142,10587585; 10655060; 10739751,30105547; 30954027; 31136304; 31263448; 31807803; 31836692; 31863320; 32012908; 32245113; 32336741; 32408651; 32455078; 32517491; 32524016; 32548202; 32571898; 32666643; 32695585; 32719615; 32740430; 32793522; 32818388; 32842478; 32846814; 32913962; 32914734; 32939435; 32962641; 33032896; 33038109; 33124102; 33422685; 33803191; 33859056; 33916827; 33923914; 33933609; 33940562; 33953703; 34106654; 34292171; 34340952; 34562561; 34680903; 34768595; 34808346; 34816081; 34979702; 35205214; 35242549; 35384599; 35440056; 35526016; 35729056; 35785371; 35821558; 35822709; 35920656; 36045645; 36384727; 36397776; 36400409; 36899861; 36899919; 37025686; 37081489; 37231758; 37303127; 37303410; 37348923; 37425136; 37679847; 38259623; 38476290; 38732148; 38739524; 38887266; 39101600; 39103709; 39125589; 39171574; 39227868; 39283931; 39420889; 39470804; 39550450; 39669119; 39829337; 39894135; 39940784; 39998502; 40178405; 40191628; 40225500; 40367289; 40459373; 40610603; 40619352; 40671313; 40738567,DD; Skin,,2022-08-03 11:59:29+00:00,
G2P00600,ALDH5A1,610045,408,SSADH; SSDH,ALDH5A1-related succinate semialdehyde dehydrogenase deficiency,271980,MONDO:0010083,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000496; HP:0000709; HP:0000717; HP:0000718; HP:0000738; HP:0000739; HP:0000750; HP:0000752; HP:0001249; HP:0001251; HP:0001252; HP:0001265; HP:0001270; HP:0001939; HP:0002069; HP:0002121; HP:0002123; HP:0002133; HP:0002353; HP:0002487; HP:0003593; HP:0003812; HP:0100716,14635103; 16542398; 9683595,10234622; 10774997; 11243727; 11248463; 11819156; 11901270; 12136353; 12555945; 12743223; 12891656; 12891657; 14512218; 14595661; 15021235; 15037717; 15048909; 15059623; 15134710; 15243989; 15287248; 15341910; 15868461; 17438226; 17457693; 18622364; 18811705; 19484191; 20304328; 20965758; 21612881; 22437753; 22739941; 23825041; 25122112; 25246302; 25431891; 25485164; 25558043; 2572834; 26220405; 27056292; 27311541; 27686230; 27815844; 28664505; 2926573; 29460030; 29895405; 30829465; 31117962; 31267348; 32055132; 32223457; 32621952; 32680940; 32887777; 33165204; 33203024; 33393837; 34058900; 34220078; 34220101; 34882073; 37503297; 37576789; 37962671; 38452608; 38499966; 38752093; 38862963; 39011401; 6627675; 7564230; 7707697; 8412016; 8464836; 8803774; 9061565; 9093300; 9266358; 9553943; 9686370,DD,,2015-07-22 16:14:42+00:00,
G2P00601,COL4A1,120130,2202,,COL4A1-related porencephaly and brain small vessel disease with or without ocular anomalies,175780,MONDO:0008289,monoallelic_autosomal,potential secondary finding; restricted mutation set,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,dominant negative,inferred,,,HP:0000006; HP:0000238; HP:0000577; HP:0001123; HP:0001136; HP:0001249; HP:0001250; HP:0001257; HP:0002132; HP:0002140; HP:0002170; HP:0002273; HP:0002301; HP:0002352; HP:0002451; HP:0003487; HP:0003828; HP:0007023; HP:0007700; HP:0100659,15905400; 16107487; 19477666; 20385946; 24374867; 24628545; 25124159; 26708157; 28043398; 30413629,22223490; 22447691; 22811259; 22876576; 22932948; 23065703; 23225343; 23394911; 23860004; 24861536; 24864020; 25098541; 25170973; 25425218; 25500781; 25706114; 25719457; 25873210; 26120313; 26362372; 26576802; 26686511; 26879631; 27190376; 27666438; 27794444; 27916450; 28017902; 28369186; 28442301; 29282339; 29395486; 29434494; 29760938; 30315939; 30837194; 31029817; 31128271; 31366314; 31525464; 31540749; 31762865; 31808207; 31857254; 31966034; 32040484; 32042920; 32045938; 32059966; 32335342; 32446163; 32515830; 32562296; 32565002; 32732225; 33013618; 33057775; 33268848; 33284162; 33298904; 33475042; 33737780; 33846711; 33990551; 34194724; 34281745; 34415564; 34735964; 35382634; 35688819; 35837997; 36276610; 36324412; 36372235; 36504316; 36922284; 37475185; 37562171; 37582654; 37830085; 38058103; 38074064; 38167978; 38298677; 38355202; 38387777; 38815243; 39016117; 39310498; 39405554; 39623679; 39696129; 39794016; 39799010; 39976879; 40055992; 40123492; 40261521; 40616396; 40745060,DD; Eye,,2022-08-03 13:53:19+00:00,
G2P00602,POMT1,607423,9202,LGMD2K,POMT1-related muscular dystrophy-dystroglycanopathy congenital with brain and eye anomalies,236670,MONDO:0009364,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000050; HP:0000110; HP:0000158; HP:0000175; HP:0000204; HP:0000238; HP:0000252; HP:0000413; HP:0000479; HP:0000485; HP:0000518; HP:0000541; HP:0000545; HP:0000556; HP:0000557; HP:0000568; HP:0000589; HP:0000609; HP:0000618; HP:0000659; HP:0001105; HP:0001249; HP:0001250; HP:0001262; HP:0001263; HP:0001270; HP:0001274; HP:0001302; HP:0001305; HP:0001321; HP:0001344; HP:0001371; HP:0001425; HP:0001638; HP:0002023; HP:0002079; HP:0002085; HP:0002126; HP:0002187; HP:0002280; HP:0002355; HP:0002365; HP:0002540; HP:0002803; HP:0002938; HP:0003236; HP:0003306; HP:0003325; HP:0003388; HP:0003551; HP:0003560; HP:0003593; HP:0003677; HP:0003812; HP:0003828; HP:0006829; HP:0006888; HP:0006891; HP:0007033; HP:0007260; HP:0007291; HP:0007957; HP:0007973; HP:0008551; HP:0010628; HP:0010864,11053679; 11320179; 12369018; 14678799; 15037715; 16717220; 17878207; 19299310; 22549409; 31311558,12757935; 15605948; 15637732; 15792865; 16575835; 17079174; 17161965; 18160674; 18513969; 18640039; 18691338; 19519795; 19639522; 20065251; 20816175; 22323514; 22499106; 22727687; 24491487; 24556424; 24657014; 25088310; 25308318; 27193224; 27493321; 28157257; 30060766; 30454682; 31627234; 32154989; 33199158; 34220063; 35606784; 37932364; 38296890; 39739288; 40730687,DD; Eye,,2019-10-03 23:52:39+00:00,
G2P00603,NRXN3,600567,8010,C14ORF60; KIAA0743,NRXN3-related autism,209850,MONDO:0005260,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0000717; HP:0000721; HP:0000723; HP:0000728; HP:0000732; HP:0000733; HP:0000750; HP:0000758; HP:0001249; HP:0001250; HP:0001426; HP:0002353; HP:0003144; HP:0003745; HP:0011463,22209245,25426167; 33224013; 37372397; 38739110,DD,,2025-01-27 12:14:53+00:00,
G2P00604,PTHLH,168470,9607,HHM; PLP; PTHR; PTHRP,PTHLH-related brachydactyly,613382,MONDO:0013244,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000677; HP:0000684; HP:0004322; HP:0010049; HP:0010743,20170896,21082660; 24028571; 25801215; 26640227; 26733284; 26763883; 28211986; 29499646; 29947179; 31283647; 33981811; 34897794; 37501674; 38407575,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00605,CFAP418,614477,27232,C8orf37,CFAP418-related cone-rod dystrophy,614500,MONDO:0013786,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000085; HP:0000130; HP:0000505; HP:0000510; HP:0000512; HP:0000518; HP:0000529; HP:0000533; HP:0000543; HP:0000545; HP:0000546; HP:0000548; HP:0000556; HP:0000668; HP:0000750; HP:0001256; HP:0001513; HP:0002910; HP:0007401; HP:0030498; HP:0030635; HP:0030844; HP:0100259,22177090; 25113443; 25802487; 26854863; 26865426; 27008867,,DD; Eye,,2017-08-08 15:08:26+00:00,
G2P00606,CAV1,601047,1527,CAV,CAV1-related congenital generalized lipodystrophy,612526,MONDO:0012923,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000819; HP:0000855; HP:0000956; HP:0001007; HP:0001397; HP:0001433; HP:0002155; HP:0002901; HP:0003124; HP:0003758; HP:0004322,18211975; 34643546,18390817; 19726876; 20061300; 20616664; 21865368; 23430896; 24152769; 25898808; 25940406; 26239609; 27144934; 27189019; 27717241; 31416577; 34562560; 34935636; 35864912,DD,,2025-01-28 23:44:31+00:00,
G2P00608,CEP63,614724,25815,FLJ13386,CEP63-related Seckel syndrome,614728,MONDO:0013871,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,21983783,26050940; 26400686; 37017437,DD,,2025-01-27 14:24:42+00:00,
G2P00609,BICD2,609797,17208,KIAA0699,BICD2-related proximal spinal muscular atrophy with brain anomalies,615290,,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,23664120,23664116; 23664119; 24336790; 26063656; 26063657; 26594138; 26998597; 27000979; 27751653; 27784775; 28335620; 28456383; 28635954; 29273277; 29274205; 29306765; 29353221; 30054298; 30738493; 31561939; 32056343; 32057122; 32665036; 32709491; 32888736; 33067402; 33547725; 33996355; 34736627; 34825470; 35354563; 35527075; 35896821; 36057830; 36517450; 37047781; 37337091; 37470033; 37704504; 38129099; 39183348,DD,,2025-01-14 16:03:34+00:00,
G2P00610,KRT74,608248,28929,K6IRS4; KRT5C; KRT6IRS4,KRT74-related hypotrichosis and/or woolly hair,613981,MONDO:0013514,monoallelic_autosomal,,moderate,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,20346438; 21188418; 24714551,22621192,DD; Skin,,2025-01-28 16:48:15+00:00,
G2P00611,B4GALT7,604327,930,BETA4GAL-T7; XGALT-1,B4GALT7-related spondylo-dysplastic Ehlers Danlos syndrome,130070,MONDO:0020682,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000152; HP:0000160; HP:0000175; HP:0000193; HP:0000256; HP:0000274; HP:0000316; HP:0000325; HP:0000369; HP:0000387; HP:0000431; HP:0000478; HP:0000518; HP:0000520; HP:0000592; HP:0000598; HP:0000707; HP:0000768; HP:0000774; HP:0000894; HP:0000924; HP:0000938; HP:0000954; HP:0000974; HP:0001075; HP:0001166; HP:0001252; HP:0001263; HP:0001290; HP:0001373; HP:0001382; HP:0001507; HP:0001508; HP:0001511; HP:0001574; HP:0001762; HP:0001763; HP:0001772; HP:0001939; HP:0002209; HP:0002650; HP:0002673; HP:0002816; HP:0002974; HP:0003011; HP:0003549; HP:0004322; HP:0005328; HP:0005616; HP:0006243; HP:0006487; HP:0007469; HP:0007957; HP:0008499; HP:0008897; HP:0009906; HP:0010511; HP:0011342; HP:0011800; HP:0040064; HP:0100807,10506123; 15211654; 24755949; 26940150; 27320698; 3631078,16583246; 23956117; 27827381; 28882145; 30914273; 31278392; 31614862; 34193099; 34807422; 36447830; 38705458,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00612,EEF1B2,600655,3208,,EEF1B2-related intellectual developmental disorder,,MONDO:0700092,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,,21937992,31845318; 35015920,DD,,2025-01-15 23:26:45+00:00,
G2P00613,RUBCN,613516,28991,KIAA0226; RUBICON; RUNDATAXIN,"RUBCN-related syndromic intellectual disability with ataxia, dysarthria and epilepsy",615705,MONDO:0014311,biallelic_autosomal,,limited,uncertain,,undetermined,inferred,,,,20826435; 32450808,39520129,DD,,2010-01-01 00:00:00+00:00,
G2P00614,DHFR,126060,2861,DHFR1,DHFR-related megaloblastic anemia due to dihydrofolate reductase deficiency,613839,MONDO:0013456,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000980; HP:0001251; HP:0001263; HP:0001873; HP:0001876; HP:0001889; HP:0002059; HP:0002121; HP:0002240; HP:0002421; HP:0003828; HP:0005484; HP:0011968,21310276; 21310277,10897132; 12681977; 21388369; 35977078; 40752814,DD,,2015-07-22 16:14:43+00:00,
G2P00615,HARS1,142810,4816,HARS; USH3B,HARS1-related Usher syndrome,614504,MONDO:0013788,biallelic_autosomal,,limited,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000365; HP:0000407; HP:0000408; HP:0000505; HP:0000543; HP:0000556; HP:0000613; HP:0000666; HP:0001251; HP:0002194,22279524,32333447; 36517691,DD; Eye,,2015-07-22 16:14:43+00:00,
G2P00616,CA2,611492,1373,CA-II; CAII; CAR2,CA2-related osteopetrosis,259730,MONDO:0009818,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000572; HP:0000689; HP:0001249; HP:0001433; HP:0001903; HP:0001978; HP:0002135; HP:0002900; HP:0003034; HP:0003148; HP:0004322; HP:0004437; HP:0007807; HP:0008153; HP:0008341,12566520; 1301935; 5041390; 8127074,11264157; 15300855; 15701991; 16382316; 17891219; 1925679; 1928091; 20935402; 22120147; 25720518; 28509178; 30510438; 3081869; 3221988; 33555497; 36709914; 37662627; 38328522; 3925334; 39667299; 6405388; 7959703; 8128957; 8358947; 9150731; 9453381,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00617,GCSH,238330,4208,,GCSH-related glycine encephalopathy,620423,MONDO:0957382,biallelic_autosomal,,strong,absent gene product; altered gene product structure; decreased gene product level,,loss of function,inferred,,,HP:0000007; HP:0000711; HP:0000718; HP:0000737; HP:0000752; HP:0001249; HP:0001250; HP:0001252; HP:0001254; HP:0001265; HP:0001274; HP:0001336; HP:0001347; HP:0001522; HP:0002154; HP:0003108; HP:0008288; HP:0100247; HP:0100710,36190515,12402263; 12663448; 21470805; 33890291,DD,,2022-12-07 13:46:27+00:00,
G2P00618,CHUK,600664,1974,IKBKA; IKK-ALPHA; IKK1; IKKA; NFKBIKA; TCF16,CHUK-related Cocoon syndrome,613630,MONDO:0013334,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000042; HP:0000252; HP:0000963; HP:0001539; HP:0009816; HP:0009824; HP:0009892; HP:0009939; HP:0010808; HP:0011136,20961246,25691407; 28513979; 29523099; 38798321; 39812688,DD,,2015-07-22 16:14:43+00:00,
G2P00619,HSF4,602438,5227,CTM,HSF4-related cataract (monoallelic),116800,MONDO:0007290,monoallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0001134; HP:0001167; HP:0007971; HP:0010693; HP:0010920; HP:0100018,12089525; 16876512; 19014451; 24045990; 24637349; 26490182; 29243736; 30143024,19182255; 25877371; 29314435; 31842807; 34345029,DD; Eye,,2025-01-09 09:12:34+00:00,
G2P00620,RAD51,179617,9817,BRCC5; FANCR; HSRAD51; HST16930; RAD51A; RECA,RAD51-related mirror movements,614508,MONDO:0013790,monoallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0003829,21242494,22232082; 22305526; 24056534; 24808016; 25813273; 25838174; 26681308; 27830107; 30907510; 36698515; 37308287; 38300327,DD,,2019-06-26 10:57:03+00:00,
G2P00621,FGFR2,176943,3689,BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25,FGFR2-related lacrimo-auriculo-dento-digital syndrome (LADD),149730,MONDO:0100302,monoallelic_autosomal,,definitive,altered gene product structure; uncertain,inframe_deletion; inframe_insertion; missense_variant,gain of function,inferred,,,HP:0000006; HP:0000007; HP:0000059; HP:0000063; HP:0000104; HP:0000148; HP:0000198; HP:0000217; HP:0000238; HP:0000248; HP:0000260; HP:0000272; HP:0000316; HP:0000337; HP:0000343; HP:0000377; HP:0000378; HP:0000402; HP:0000410; HP:0000453; HP:0000494; HP:0000520; HP:0000579; HP:0000620; HP:0000629; HP:0000668; HP:0000670; HP:0000680; HP:0000774; HP:0000974; HP:0001092; HP:0001166; HP:0001233; HP:0001245; HP:0001249; HP:0001371; HP:0001631; HP:0001838; HP:0002007; HP:0002781; HP:0002980; HP:0002984; HP:0003022; HP:0003031; HP:0003041; HP:0003275; HP:0003974; HP:0004209; HP:0004440; HP:0004443; HP:0005280; HP:0005707; HP:0006297; HP:0007656; HP:0007732; HP:0007892; HP:0007900; HP:0008743; HP:0009462; HP:0009740; HP:0009741; HP:0009944; HP:0010055; HP:0011065; HP:0012210; HP:0100258; HP:0100583,16501574; 32715658,19863897; 21048976; 21524234; 27274859; 35870793; 39823306,DD; Skin; Skeletal,,2025-03-14 11:51:28+00:00,
G2P00622,FGFR1,136350,3688,BFGFR; CD331; CEK; FLG; FLT2; H2; H3; H4; H5; KAL2; N-SAM,FGFR1-related Pfeiffer syndrome,101600,MONDO:0007043,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000218; HP:0000238; HP:0000244; HP:0000303; HP:0000316; HP:0000327; HP:0000452; HP:0000453; HP:0000486; HP:0000494; HP:0000586; HP:0000678; HP:0001159; HP:0001249; HP:0002308; HP:0002676; HP:0002780; HP:0003041; HP:0003070; HP:0003196; HP:0003795; HP:0004440; HP:0005280; HP:0005347; HP:0006110; HP:0010055; HP:0011304,10394936; 10945669; 11807866; 15523615; 7719345; 7874169; 8434615; 8841188; 9002682; 9150725; 9586546,10861678; 14987407; 17552943; 17703601; 20856029; 21395503; 22759671; 24578066; 24776567; 27762162; 29019756; 32510873; 38679587; 40428317,DD; Skeletal,,2025-01-21 21:21:10+00:00,
G2P00623,GALC,606890,4115,,GALC-related Krabbe disease,245200,MONDO:0009499,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000238; HP:0000365; HP:0000618; HP:0000639; HP:0000648; HP:0000762; HP:0001250; HP:0001252; HP:0001276; HP:0001508; HP:0001954; HP:0001973; HP:0002013; HP:0002180; HP:0002333; HP:0002353; HP:0002376; HP:0002506; HP:0002922; HP:0006801; HP:0007141; HP:0007305; HP:0007928; HP:0011096,20886637; 21070211; 8297359; 8786069,10234611; 10448809; 10464649; 11151421; 12062257; 1565214; 16417879; 16498763; 16607461; 17579360; 18846620; 19068248; 21896758; 22115770; 22704718; 22959700; 23276707; 23319190; 24252386; 24289889; 24949445; 26396125; 26567009; 26840509; 26915362; 27442402; 27617109; 27679535; 27785412; 28547031; 30089515; 30209698; 30899093; 31053700; 31240153; 32064984; 32197817; 32484059; 32677356; 33178108; 33190188; 34765479; 34975718; 35002157; 35286032; 35581417; 35654103; 36057781; 36113749; 36200664; 36920572; 37554178; 3817319; 38515343; 38762762; 39878400; 40391866; 40560063; 6095734; 7271538; 7581365; 8595408; 8634707; 8687180; 9266397; 9338580; 9371928,DD,,2015-07-22 16:14:44+00:00,
G2P00624,RNASEH2B,610326,25671,AGS2; DLEU8; FLJ11712,RNASEH2B-related Aicardi-Goutieres syndrome,610181,MONDO:0012429,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0001298; HP:0002059; HP:0002135; HP:0009704,16845400,17846997; 18422679; 22882256; 25243380; 26581299; 28332073; 28762473; 29740948; 30826161; 31130681; 31367981; 31920009; 32258229; 32532883; 33482855; 33872687; 33981319; 34655526; 35012964; 36262748; 36775013; 36963449; 37296061; 37499181; 37534202; 37626525; 38229641; 38368708; 39183359; 39332260; 39470906; 39890436; 40302656; 40750230,DD,,2025-01-28 17:58:33+00:00,
G2P00625,ACOX1,609751,119,PALMCOX,ACOX1-related adrenoleukodystrophy pseudoneonatal,264470,MONDO:0009919,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000248; HP:0000316; HP:0000369; HP:0000431; HP:0000486; HP:0000546; HP:0000580; HP:0000639; HP:0000648; HP:0000654; HP:0000737; HP:0001250; HP:0001276; HP:0001319; HP:0001332; HP:0002007; HP:0002015; HP:0002240; HP:0002376; HP:0002415; HP:0002910; HP:0003186; HP:0003487; HP:0003593; HP:0005280; HP:0006555; HP:0006887; HP:0007305; HP:0008619; HP:0008763; HP:0010864; HP:0011344,11815777; 17458872; 18536048; 2894756; 8279468,16773508; 24619150; 26965209; 33234382; 33510602; 35715200; 37846133; 39357498; 40326779; 8040306,DD,,2015-07-22 16:14:44+00:00,
G2P00626,CACNA1A,601011,1388,APCA; CACNL1A4; CAV2.1; EA2; FHM; HPCA; MHP; MHP1; SCA6,CACNA1A-related epileptic encephalopathy,617106,MONDO:0014917,monoallelic_autosomal,,strong,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0001249; HP:0001251; HP:0001252; HP:0002180; HP:0200134,11342703; 11812585; 23934111; 27476654; 28742085; 28927557; 29366381,10051016; 10601803; 10928570; 11311290; 11468313; 11694552; 14694040; 15954136; 16043807; 16109427; 18338196; 22341151; 23495138; 23943520; 25735478; 27881154; 29926469; 30078120; 31139143; 31578829; 32595013; 33985586; 34068417; 35305402; 35326432; 36035117; 37201628; 38689878; 39570184; 40488180; 9259275; 9559993; 9560009; 9702684; 9925237,DD,,2025-01-27 22:44:21+00:00,
