g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00562,COLEC11,612502,17213,CL-11; CL-K1; MGC3279,COLEC11-related 3MC syndrome,265050,MONDO:0009927,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000175; HP:0000204; HP:0000289; HP:0000316; HP:0000337; HP:0000365; HP:0000426; HP:0000431; HP:0000437; HP:0000473; HP:0000486; HP:0000494; HP:0000508; HP:0000537; HP:0000581; HP:0001249; HP:0001263; HP:0001363; HP:0001382; HP:0001540; HP:0002553; HP:0002714; HP:0002827; HP:0002974; HP:0002996; HP:0003468; HP:0005243; HP:0008897; HP:0009004; HP:0010759,21258343; 2569826; 8933348,21664996; 26789649; 27356087; 32751929; 34589314; 36503917; 37463393,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00572,ROR2,602337,10257,BDB; BDB1; NTRKR2,ROR2-related brachydactyly,113000,MONDO:0007220,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000054; HP:0000260; HP:0000270; HP:0000684; HP:0000696; HP:0001159; HP:0001629; HP:0001760; HP:0001798; HP:0002937; HP:0002944; HP:0002948; HP:0003026; HP:0004590; HP:0005819; HP:0009370; HP:0009473; HP:0009835; HP:0010048; HP:0011304,10700182; 10986040; 19461659; 19533773,12548386; 12815588; 12919145; 17101003; 17668388; 22074606; 23238279; 24954533; 25696018; 28236965; 33048444; 33937263; 36064339,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00573,NEU1,608272,7758,NEU,NEU1-related sialidosis,256550,,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000093; HP:0000280; HP:0000282; HP:0000407; HP:0000518; HP:0000529; HP:0000639; HP:0000943; HP:0001249; HP:0001250; HP:0001252; HP:0001310; HP:0001324; HP:0001336; HP:0001347; HP:0001350; HP:0001541; HP:0001638; HP:0001640; HP:0001744; HP:0001789; HP:0001922; HP:0002240; HP:0003202; HP:0003461; HP:0004322; HP:0004333; HP:0010655; HP:0010729; HP:0012061,10767332; 10944856; 11470272; 11702224; 11829139; 14695530; 8985184; 9054950,12784303; 14517945; 1588018; 15908988; 21214877; 23391804; 23433491; 24808020; 25223955; 26141460; 27621198; 28138907; 29018767; 29455223; 2952680; 29581327; 29693572; 30023283; 30445145; 30450471; 31711734; 31956508; 32270733; 32742167; 33507140; 34476202; 35036219; 35822090; 3585942; 36873090; 38576973; 39298726; 39350194; 39482827; 39733340; 40004480; 40468413; 6438403; 7097297,DD; Eye; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00575,COL1A1,120150,2197,OI4,COL1A1-related Caffey disease,114000,MONDO:0007244,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000006; HP:0001945; HP:0002982; HP:0004490; HP:0005731; HP:0006465,15864348; 34272483,11317364; 12590186; 15864344; 16879195; 17309652; 18553566; 1867198; 18704262; 21249479; 21567126; 23389580; 24389367; 26480307; 27245539; 28668235; 28725987; 28956891; 30838070; 31016912; 31218159; 33775700; 34107839; 37448157; 40035361; 40620547; 9101304; 9682085,DD; Skin; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00576,CDH3,114021,1762,CDHP; PCAD,"CDH3-related ectodermal dysplasia, ectrodactyly, and macular dystrophy (EEM syndrome)",225280,MONDO:0009155,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000152; HP:0000164; HP:0000478; HP:0000618; HP:0000653; HP:0000687; HP:0000691; HP:0000924; HP:0000968; HP:0001159; HP:0001171; HP:0001574; HP:0001592; HP:0001597; HP:0002209; HP:0003011; HP:0003549; HP:0003777; HP:0004528; HP:0007754; HP:0009473; HP:0012385; HP:0040064; HP:0045075; HP:0100257,11544476; 12445216; 15805154; 22140374,14708629; 15166507; 16120155; 17342797; 19076794; 20140736; 20203473; 22348569; 23143461; 27157923; 27386845; 27456782; 27617529; 28061825; 28380103; 29260097; 30710256; 31431935; 31645385; 31696509; 33614726; 35038959; 35996915; 36779776; 37850495; 39046397; 40330852,DD; Eye; Skin; Skeletal,,2025-01-27 22:34:41+00:00,
G2P00579,CTSA,613111,9251,GSL; PPGB,CTSA-related galactosialidosis,256540,MONDO:0009737,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000280; HP:0000365; HP:0000524; HP:0000943; HP:0001028; HP:0001249; HP:0001250; HP:0001433; HP:0003510; HP:0007759; HP:0008166; HP:0010729,10944848; 1756715; 8514852; 8968752; 9603439,10377011; 10632112; 12649068; 1817034; 18396002; 2148053; 22386972; 23915561; 23989749; 24769197; 25075748; 28555253; 29876240; 29987886; 30693535; 31044084; 3149149; 32551145; 36341164; 37239976; 39981487; 40165614; 8312369; 8725271; 8862621; 9437536; 9636645,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00581,BMPER,608699,24154,CRIM3; CV2,BMPER-related diaphanospondylodysostosis,608022,MONDO:0011946,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000023; HP:0000105; HP:0000175; HP:0000239; HP:0000286; HP:0000316; HP:0000347; HP:0000369; HP:0000457; HP:0000465; HP:0000470; HP:0000800; HP:0000921; HP:0001252; HP:0001263; HP:0001511; HP:0001538; HP:0001562; HP:0001591; HP:0001762; HP:0001765; HP:0001804; HP:0002089; HP:0002093; HP:0002098; HP:0002126; HP:0002435; HP:0002779; HP:0003196; HP:0003275; HP:0003422; HP:0003521; HP:0005257; HP:0005280; HP:0006615; HP:0008435; HP:0008643,20869035,21990102; 22469945; 22581610; 26467725; 26728142; 28815954; 29445489; 30006055; 34288564; 34877902; 35240322; 35328179; 38355094,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00592,GNS,607664,4422,,GNS-related mucopolysaccharidosis,252940,MONDO:0009658,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000154; HP:0000179; HP:0000280; HP:0000365; HP:0000369; HP:0000463; HP:0000470; HP:0000574; HP:0000664; HP:0000752; HP:0000900; HP:0000943; HP:0001007; HP:0001249; HP:0001250; HP:0001260; HP:0001371; HP:0001387; HP:0001507; HP:0001670; HP:0001744; HP:0002007; HP:0002014; HP:0002015; HP:0002159; HP:0002208; HP:0002240; HP:0002307; HP:0002360; HP:0002788; HP:0003309; HP:0003653; HP:0003676; HP:0005280,12624138; 17998446; 19650410; 3100754; 6450420,12573255; 1287637; 20232353; 25345095; 25851924; 27296532; 27512882; 28921412; 37487748,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00604,PTHLH,168470,9607,HHM; PLP; PTHR; PTHRP,PTHLH-related brachydactyly,613382,MONDO:0013244,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000677; HP:0000684; HP:0004322; HP:0010049; HP:0010743,20170896,21082660; 24028571; 25801215; 26640227; 26733284; 26763883; 28211986; 29499646; 29947179; 31283647; 33981811; 34897794; 37501674; 38407575,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00611,B4GALT7,604327,930,BETA4GAL-T7; XGALT-1,B4GALT7-related spondylo-dysplastic Ehlers Danlos syndrome,130070,MONDO:0020682,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000152; HP:0000160; HP:0000175; HP:0000193; HP:0000256; HP:0000274; HP:0000316; HP:0000325; HP:0000369; HP:0000387; HP:0000431; HP:0000478; HP:0000518; HP:0000520; HP:0000592; HP:0000598; HP:0000707; HP:0000768; HP:0000774; HP:0000894; HP:0000924; HP:0000938; HP:0000954; HP:0000974; HP:0001075; HP:0001166; HP:0001252; HP:0001263; HP:0001290; HP:0001373; HP:0001382; HP:0001507; HP:0001508; HP:0001511; HP:0001574; HP:0001762; HP:0001763; HP:0001772; HP:0001939; HP:0002209; HP:0002650; HP:0002673; HP:0002816; HP:0002974; HP:0003011; HP:0003549; HP:0004322; HP:0005328; HP:0005616; HP:0006243; HP:0006487; HP:0007469; HP:0007957; HP:0008499; HP:0008897; HP:0009906; HP:0010511; HP:0011342; HP:0011800; HP:0040064; HP:0100807,10506123; 15211654; 24755949; 26940150; 27320698; 3631078,16583246; 23956117; 27827381; 28882145; 30914273; 31278392; 31614862; 34193099; 34807422; 36447830; 38705458,DD; Eye; Skin; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00616,CA2,611492,1373,CA-II; CAII; CAR2,CA2-related osteopetrosis,259730,MONDO:0009818,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000572; HP:0000689; HP:0001249; HP:0001433; HP:0001903; HP:0001978; HP:0002135; HP:0002900; HP:0003034; HP:0003148; HP:0004322; HP:0004437; HP:0007807; HP:0008153; HP:0008341,12566520; 1301935; 5041390; 8127074,11264157; 15300855; 15701991; 16382316; 17891219; 1925679; 1928091; 20935402; 22120147; 25720518; 28509178; 30510438; 3081869; 3221988; 33555497; 36709914; 37662627; 38328522; 3925334; 39667299; 6405388; 7959703; 8128957; 8358947; 9150731; 9453381,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00621,FGFR2,176943,3689,BEK; CD332; CEK3; CFD1; ECT1; JWS; K-SAM; KGFR; TK14; TK25,FGFR2-related lacrimo-auriculo-dento-digital syndrome (LADD),149730,MONDO:0100302,monoallelic_autosomal,,definitive,altered gene product structure; uncertain,inframe_deletion; inframe_insertion; missense_variant,gain of function,inferred,,,HP:0000006; HP:0000007; HP:0000059; HP:0000063; HP:0000104; HP:0000148; HP:0000198; HP:0000217; HP:0000238; HP:0000248; HP:0000260; HP:0000272; HP:0000316; HP:0000337; HP:0000343; HP:0000377; HP:0000378; HP:0000402; HP:0000410; HP:0000453; HP:0000494; HP:0000520; HP:0000579; HP:0000620; HP:0000629; HP:0000668; HP:0000670; HP:0000680; HP:0000774; HP:0000974; HP:0001092; HP:0001166; HP:0001233; HP:0001245; HP:0001249; HP:0001371; HP:0001631; HP:0001838; HP:0002007; HP:0002781; HP:0002980; HP:0002984; HP:0003022; HP:0003031; HP:0003041; HP:0003275; HP:0003974; HP:0004209; HP:0004440; HP:0004443; HP:0005280; HP:0005707; HP:0006297; HP:0007656; HP:0007732; HP:0007892; HP:0007900; HP:0008743; HP:0009462; HP:0009740; HP:0009741; HP:0009944; HP:0010055; HP:0011065; HP:0012210; HP:0100258; HP:0100583,16501574; 32715658,19863897; 21048976; 21524234; 27274859; 35870793; 39823306,DD; Skin; Skeletal,,2025-03-14 11:51:28+00:00,
G2P00622,FGFR1,136350,3688,BFGFR; CD331; CEK; FLG; FLT2; H2; H3; H4; H5; KAL2; N-SAM,FGFR1-related Pfeiffer syndrome,101600,MONDO:0007043,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000218; HP:0000238; HP:0000244; HP:0000303; HP:0000316; HP:0000327; HP:0000452; HP:0000453; HP:0000486; HP:0000494; HP:0000586; HP:0000678; HP:0001159; HP:0001249; HP:0002308; HP:0002676; HP:0002780; HP:0003041; HP:0003070; HP:0003196; HP:0003795; HP:0004440; HP:0005280; HP:0005347; HP:0006110; HP:0010055; HP:0011304,10394936; 10945669; 11807866; 15523615; 7719345; 7874169; 8434615; 8841188; 9002682; 9150725; 9586546,10861678; 14987407; 17552943; 17703601; 20856029; 21395503; 22759671; 24578066; 24776567; 27762162; 29019756; 32510873; 38679587; 40428317,DD; Skeletal,,2025-01-21 21:21:10+00:00,
G2P00629,DHCR24,606418,2859,DCE; KIAA0018; SELADIN-1,DHCR24-related desmosterolosis,602398,MONDO:0011217,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,11519011; 21559050; 36538928; 38239854,12457401; 21671375; 24961299; 29175559,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00648,COL10A1,120110,2185,,"COL10A1-related metaphyseal chondrodysplasia, Schmid type",156500,MONDO:0007983,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000926; HP:0002515; HP:0002812; HP:0002970; HP:0002980; HP:0003301; HP:0003371; HP:0003502; HP:0005819; HP:0005871; HP:0006028; HP:0006208; HP:0006414; HP:0006431; HP:0006634; HP:0008833; HP:0009844; HP:0009882,10991694; 12554676; 17403716; 7607655; 7749409; 8004099; 8012364; 8304336; 8554571; 8986632; 9067753; 9468540; 9525992; 9852679,10929364; 11115494; 11214689; 15024737; 15578582; 15880705; 16088909; 20872587; 21360259; 21447328; 25542771; 25678758; 25974987; 26052347; 27507912; 28830906; 30027601; 30209734; 31191206; 31348255; 31448791; 31856751; 31921940; 33764685; 34423584; 40398448; 8220429; 8782043; 8996971; 9708440; 9837818,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00649,FBN2,612570,3604,CCA; DA9,FBN2-related congenital contractural arachnodactyly,121050,MONDO:0007363,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000218; HP:0000248; HP:0000268; HP:0000347; HP:0000470; HP:0000545; HP:0000768; HP:0000938; HP:0001083; HP:0001166; HP:0001181; HP:0001270; HP:0001519; HP:0001629; HP:0001631; HP:0001634; HP:0001643; HP:0001647; HP:0001653; HP:0001762; HP:0001840; HP:0002007; HP:0002616; HP:0002751; HP:0002987; HP:0002999; HP:0003273; HP:0006380; HP:0008453; HP:0008962; HP:0009465; HP:0009901; HP:0010499; HP:0100490,10797416; 11281275; 20799338; 8900230; 9106527; 9199560; 9737771,10464661; 11754102; 12383326; 15121784; 16531736; 16740166; 17106180; 19006240; 19473076; 24585410; 25493702; 25834781; 27196565; 27625873; 28209770; 28762477; 29501612; 29742989; 29864108; 31506931; 33571691; 34355836; 35126451; 35360850; 35804365; 37254066; 37962692; 38099230; 38326314; 38370698; 38791509; 39482004; 40199564; 7493032; 9605585,DD; Eye; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00652,BPNT2,614010,26019,IMPAD1,"BPNT2-related chondrodysplasia with joint dislocations, Grapp type",614078,MONDO:0013561,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000160; HP:0000347; HP:0000348; HP:0000365; HP:0000431; HP:0000520; HP:0001773; HP:0001831; HP:0002857; HP:0002999; HP:0003196; HP:0004322; HP:0004440; HP:0010049,21549340,22887726; 34989141,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00659,SMC3,606062,2468,BAM; BAMACAN; CSPG6; HCAP; SMC3L1,SMC3-related Cornelia de Lange syndrome,610759,MONDO:0012555,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000218; HP:0000233; HP:0000426; HP:0000527; HP:0000545; HP:0000664; HP:0001007; HP:0001249; HP:0001263; HP:0001773; HP:0002020; HP:0002553; HP:0002996; HP:0004209; HP:0004322; HP:0008872; HP:0200055,17273969; 20358602; 25125236; 25655089,18786550; 19793304; 19876900; 20583156; 20687500; 22740374; 22965847; 25209348; 25591769; 26605036; 28190301; 28588001; 28781842; 30614194; 31334757; 34659104; 38733165; 38735830; 39070592,DD; Skeletal,,2025-01-27 10:38:23+00:00,
G2P00662,DNA2,601810,2939,DNA2L; KIAA0083,DNA2-related microcephalic primordial dwarfism with or without poikiloderma and cataracts,615807,MONDO:0014350,biallelic_autosomal,,limited,absent gene product,frameshift_variant; inframe_insertion; intron_variant; missense_variant,undetermined,inferred,,,,24389050; 31045292; 37055165,31636600; 40693833,DD; Skeletal,,2024-06-19 15:24:46+00:00,
G2P00668,DYNC2H1,603297,2962,DHC1B; DHC2; DNCH2; DYH1B; HDHC11,DYNC2H1-related short-rib thoracic dysplasia with or without polydactyly,613091,MONDO:0013127,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000062; HP:0000773; HP:0000774; HP:0002007; HP:0002650; HP:0003016; HP:0003026; HP:0005257; HP:0005280; HP:0005469; HP:0010454; HP:0010579; HP:0011927,19361615; 19442771,22499340; 22791528; 23456818; 24183451; 24961629; 25410398; 25492405; 25982780; 26874042; 27323140; 27925158; 28257607; 29359448; 29458881; 31609148; 31935347; 31943948; 32494556; 32620036; 33694158; 33755199; 33846808; 34675960; 35137044; 35277174; 35764379; 35893076; 36442996; 36599940; 37007936; 37091781; 37100787; 37489014; 37875969; 37932364; 38062428; 38224688; 38550721; 39361243; 39622812; 39881416; 40035361; 40250984; 40339774,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00669,RNU4ATAC,601428,34016,,RNU4ATAC-related microcephalic osteodysplastic primordial dwarfism,210710,MONDO:0008871,biallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000007; HP:0000028; HP:0000054; HP:0000089; HP:0000107; HP:0000237; HP:0000252; HP:0000269; HP:0000340; HP:0000347; HP:0000369; HP:0000377; HP:0000448; HP:0000470; HP:0000520; HP:0000653; HP:0000878; HP:0000890; HP:0000926; HP:0000946; HP:0000954; HP:0000958; HP:0000962; HP:0001156; HP:0001176; HP:0001249; HP:0001250; HP:0001274; HP:0001302; HP:0001508; HP:0001511; HP:0001562; HP:0001631; HP:0001636; HP:0001680; HP:0001833; HP:0002209; HP:0002282; HP:0002335; HP:0002750; HP:0002827; HP:0002980; HP:0002983; HP:0002987; HP:0003042; HP:0003044; HP:0003051; HP:0003273; HP:0003498; HP:0003826; HP:0003865; HP:0004616; HP:0005792; HP:0006380; HP:0006400; HP:0006579; HP:0007333; HP:0008551; HP:0010049; HP:0045075,17666473; 21474760; 21474761; 22581640,21815888; 21979914; 21990275; 23794361; 25735804; 26419500; 26522830; 26641461; 27040866; 27312855; 27591150; 28623346; 29263834; 29265708; 29370840; 29391254; 30368667; 30455926; 32628740; 33059947; 34405953; 36622817; 36660028; 36802443; 37225827; 37666272; 38837402; 39802771; 40415209; 40660273,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00697,MNX1,142994,4979,HB9; HLXB9; HOXHB9; SCRA1,MNX1-related Currarino syndrome,176450,MONDO:0008305,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000010; HP:0000011; HP:0000020; HP:0000076; HP:0000085; HP:0000143; HP:0000813; HP:0001153; HP:0001263; HP:0001287; HP:0002019; HP:0002023; HP:0002025; HP:0002144; HP:0003270; HP:0003829; HP:0004796; HP:0007293; HP:0009789; HP:0009790; HP:0009791; HP:0009793; HP:0010447,10631160; 15216552; 16906559; 7550324; 9843207,10749657; 10852374; 10922380; 11528505; 14663834; 15359381; 15776399; 16080925; 16254195; 16410121; 17183586; 17352395; 17560192; 17612791; 18449898; 19853743; 20080526; 20146075; 21763840; 21960426; 22212327; 22820079; 22821890; 22901924; 23370340; 23466002; 23562494; 24095820; 24411943; 24550762; 24745342; 25691298; 27549440; 28456592; 28689883; 29401559; 29454299; 29731315; 32571425; 33836786; 34156759; 34436670; 34925452; 36586106; 39023623,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00704,TBXAS1,274180,11609,CYP5; CYP5A1; THAS; TS; TXAS; TXS,TBXAS1-related ghosal hematodiaphyseal syndrome,231095,MONDO:0009274,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0001873; HP:0001882; HP:0003812; HP:0005505; HP:0005528; HP:0005890; HP:0011001; HP:0011974; HP:0100252,18264100; 33595912; 35395429,27156553; 28868793; 31395426; 33185009; 33244729; 37951373,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00708,COL11A1,120280,2186,CO11A1; COLL6; DFNA37; STL2,COL11A1-related fibrochondrogenesis,228520,MONDO:0009226,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000160; HP:0000175; HP:0000260; HP:0000272; HP:0000343; HP:0000369; HP:0000377; HP:0000463; HP:0000470; HP:0000485; HP:0000520; HP:0000773; HP:0000882; HP:0000883; HP:0000890; HP:0000907; HP:0000922; HP:0000926; HP:0000947; HP:0001538; HP:0001539; HP:0001655; HP:0001773; HP:0001789; HP:0001800; HP:0001804; HP:0002007; HP:0003026; HP:0003038; HP:0003175; HP:0003196; HP:0003375; HP:0003826; HP:0004209; HP:0004279; HP:0005257; HP:0005280; HP:0005442; HP:0005476; HP:0005622; HP:0006645; HP:0008451; HP:0008905; HP:0009473; HP:0100865; HP:0200055,21035103,18309337; 21668896; 22189268; 22499343; 25073711; 32578940; 36397853; 40239945; 9091360,DD; Eye; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00717,CCNQ,300708,28434,FAM58A,CCNQ-related STAR syndrome,300707,MONDO:0010408,monoallelic_X_heterozygous,,definitive,absent gene product,,loss of function,inferred,,,,18297069; 28322501; 8818947,26882209; 28225384; 29088509; 36062518; 36284407; 39887729,DD; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00722,TBX5,601620,11604,HOS,TBX5-related Holt-Oram syndrome,142900,MONDO:0007732,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000766; HP:0001191; HP:0001199; HP:0001629; HP:0001631; HP:0001643; HP:0002943; HP:0002984; HP:0003468; HP:0004383; HP:0009751; HP:0009777; HP:0009829; HP:0009944,20301290; 30552424,12624158; 12668595; 12818525; 15096952; 15221798; 15710732; 15810003; 15823919; 16134140; 16183809; 16376438; 16691575; 16892408; 16917909; 17366586; 17502954; 17534187; 18351627; 18451335; 18685167; 18706711; 18818409; 20519243; 21272410; 21637475; 22011241; 22190901; 22333898; 22449847; 22543974; 22901678; 23266815; 23713051; 23984174; 24408148; 24664498; 24664963; 25216260; 25263169; 25274398; 25307363; 25426816; 25455949; 25680289; 25725155; 25886110; 25931334; 26219450; 26243320; 26401820; 26749485; 26780237; 26852510; 26917986; 26989721; 27026770; 27048037; 27293527; 27552067; 27652283; 27722056; 27958623; 28434921; 28961683; 29326753; 29707177; 29952356; 30143665; 30152191; 30305944; 30344832; 30514998; 30538526; 31215120; 31681553; 32449309; 32641638; 33306779; 33369127; 33866394; 33930582; 34149817; 34159885; 34490705; 34738001; 35514310; 35698674; 35711406; 36444245; 36936432; 37340539; 38062907; 38197531; 38336121; 38884738; 39156428; 39230761; 39541167; 40059089; 40697198,DD; Skeletal,,2023-05-24 09:07:28+00:00,
