g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00435,MFSD8,611124,28486,CLN7; MGC33302,MFSD8-related neuronal ceroid-lipofuscinosis,610951,MONDO:0012588,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000488; HP:0000548; HP:0000551; HP:0000572; HP:0000603; HP:0000618; HP:0000648; HP:0000750; HP:0001251; HP:0001263; HP:0001268; HP:0001272; HP:0002059; HP:0002123; HP:0002180; HP:0002353; HP:0002360; HP:0003621; HP:0003678; HP:0007754; HP:0030488,25227500; 31006324,17564970; 18850119; 19177532; 19201763; 19277732; 22612257; 25270050; 25333361; 25439737; 30144815; 30249282; 31105743; 31721179; 34567070; 35154277; 35216386; 35457110; 36833170; 37250406; 38978590; 39108195; 39555201; 39563673; 39675099; 39702211; 40327886,DD; Eye,,2025-01-21 14:22:41+00:00,
G2P00447,KIT,164920,6342,C-KIT; CD117; PBT; SCFR,KIT-related piebaldism,172800,MONDO:0008244,monoallelic_autosomal,restricted mutation set,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000006; HP:0000478; HP:0000598; HP:0000707; HP:0001100; HP:0001574; HP:0002211; HP:0002251; HP:0002664; HP:0007443; HP:0007542; HP:0007544; HP:0025031,1717985; 29896733; 31341943; 31497890; 36438053,10468886; 10680913; 11074500; 11174389; 11427472; 12204004; 12743781; 1279971; 1370874; 1373335; 1373975; 1376329; 1384325; 15737214; 16849350; 17107413; 1720553; 17710669; 19152169; 19416250; 20098451; 20137753; 20688482; 20818822; 21680281; 22264755; 22438235; 22608575; 23083126; 23399981; 23598963; 23610110; 24000325; 24008407; 24612852; 24847623; 24961053; 25130709; 25176472; 25199540; 25355368; 25910686; 26149588; 27981619; 29200776; 29604336; 29693058; 29923175; 31284637; 32168380; 32220041; 32716058; 32876036; 33155701; 33194047; 33422680; 33754335; 33911651; 34374464; 35605594; 37086476; 37357653; 37863736; 38524391; 38887855; 7525736; 7529964; 7687267; 7694728; 8415299; 8680409; 8875953; 9029028; 9450866; 9674408; 9699740,DD; Eye; Skin,,2022-08-03 10:51:21+00:00,
G2P00450,HGSNAT,610453,26527,FLJ32731; HGNAT; TMEM76,HGSNAT-related mucopolysaccharidosis type IIIC,252930,MONDO:0009657,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000232; HP:0000250; HP:0000268; HP:0000280; HP:0000365; HP:0000510; HP:0000664; HP:0000752; HP:0000900; HP:0000943; HP:0001007; HP:0001249; HP:0001250; HP:0001270; HP:0001387; HP:0001507; HP:0001670; HP:0001744; HP:0002014; HP:0002015; HP:0002159; HP:0002208; HP:0002240; HP:0002333; HP:0002360; HP:0002371; HP:0002751; HP:0002788; HP:0003309; HP:0003653; HP:0003828; HP:0100790,16960811; 17033958; 18024218; 18518886; 20825431,17397050; 19479962; 20583299; 23301227; 25345095; 25851924; 27296532; 27733599; 27827379; 28101780; 28921412; 31228227; 32347150; 32770643; 37014526; 38613342; 39767643,DD; Eye; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00452,PIGL,605947,8966,PIG-L,"PIGL-related coloboma, congenital heart disease, ichthyosiform dermatosis, impaired intellectual development, and ear anomalies syndrome (CHIME)",280000,MONDO:0010221,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000074; HP:0000081; HP:0000126; HP:0000154; HP:0000175; HP:0000179; HP:0000248; HP:0000286; HP:0000316; HP:0000322; HP:0000396; HP:0000405; HP:0000431; HP:0000465; HP:0000480; HP:0000687; HP:0000972; HP:0001176; HP:0001249; HP:0001250; HP:0001252; HP:0001520; HP:0001629; HP:0001636; HP:0001669; HP:0001833; HP:0002007; HP:0002059; HP:0002136; HP:0002213; HP:0002557; HP:0002562; HP:0004209; HP:0004969; HP:0005280; HP:0006721; HP:0008070; HP:0008760; HP:0009473,22444671; 28371479; 29473937,28327575; 30023290; 31127708; 35258128; 35378319; 38773877; 39641205,DD; Eye; Skin,,2025-02-07 12:44:31+00:00,
G2P00463,TMEM67,609884,28396,JBTS6; MGC26979; MKS3; NPHP11,TMEM67-related COACH syndrome,216360,MONDO:0800103,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000083; HP:0000090; HP:0000107; HP:0000154; HP:0000272; HP:0000311; HP:0000316; HP:0000463; HP:0000508; HP:0000546; HP:0000567; HP:0000589; HP:0000618; HP:0000639; HP:0000657; HP:0001162; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001257; HP:0001263; HP:0001305; HP:0001320; HP:0001347; HP:0001394; HP:0001395; HP:0001408; HP:0001409; HP:0001425; HP:0001510; HP:0001744; HP:0002084; HP:0002085; HP:0002240; HP:0002335; HP:0002342; HP:0002404; HP:0002419; HP:0002435; HP:0002910; HP:0003593; HP:0003774; HP:0005957; HP:0008659; HP:0010442; HP:0011933; HP:0100951,16415887; 17377820,19058225; 19508969; 20232449; 20378176; 24039893; 25729630; 26075130; 26191240; 28497568; 28680603; 28719906; 28726664; 28838911; 28860541; 29112083; 29891882; 30455918; 32000717; 32917769; 34356094; 34675960; 35238134; 35621037; 36928037; 38844949; 39027323; 39849212; 40247009,DD; Eye,,2015-07-22 16:14:34+00:00,
G2P00470,GALK1,604313,4118,GALK,GALK1-related galactokinase deficiency with cataracts,230200,MONDO:0009255,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000518; HP:0002904; HP:0006579; HP:0012023; HP:0012024,10521295; 10790206; 11231902; 20405025; 22632133; 24211322; 7670469,10570908; 11139256; 11405207; 11827309; 11978883; 11978884; 12705493; 15024738; 17517531; 19309526; 23430910; 26143117; 28672748; 3043741; 32807972; 3328119; 33977035; 34088690; 38090149; 38682389; 3870945; 6695877; 7093182,DD; Eye,,2015-07-22 16:14:34+00:00,
G2P00471,NYX,300278,8082,CLRP; CSNB1; CSNB1A; CSNB4,NYX-related congenital stationary night blindness,310500,MONDO:0010690,monoallelic_X_hemizygous,,definitive,absent gene product,,loss of function,inferred,,,HP:0000545; HP:0000639; HP:0001419; HP:0007642; HP:0007663; HP:0007984; HP:0011003; HP:0012047,11062471; 11062472; 16670814,23289809; 25802485; 26234941; 2667510; 28512427; 31826698; 34064005; 34781300; 38789272,DD; Eye,,2015-07-22 16:14:34+00:00,
G2P00474,TMEM237,614423,14432,ALS2CR4; JBTS14,TMEM237-related Joubert syndrome,614424,MONDO:0013745,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000107; HP:0000194; HP:0000238; HP:0000272; HP:0000286; HP:0000316; HP:0000322; HP:0000358; HP:0000369; HP:0000426; HP:0000486; HP:0000490; HP:0000494; HP:0000508; HP:0000568; HP:0000589; HP:0000639; HP:0000737; HP:0000822; HP:0001251; HP:0001305; HP:0001510; HP:0002084; HP:0002553; HP:0010864; HP:0100259,14760273; 17603801; 22152675,22693042; 26729329; 31238879; 40448720,DD; Eye,,2025-01-27 10:09:14+00:00,
G2P00478,PITX2,601542,9005,ARP1; BRX1; IGDS; IHG2; IRID2; OTLX2; RGS; RIEG; RIEG1; RS,PITX2-related ring dermoid of cornea,180550,MONDO:0008387,monoallelic_autosomal,,strong,uncertain,,undetermined,inferred,,,HP:0000006; HP:0000481; HP:0000502,15591271; 22224469,10532715; 19461663; 21730847; 24003428; 24083357; 24390743; 27081499; 34566401; 38643172; 39097141,DD; Eye,,2015-07-22 16:14:34+00:00,
G2P00484,KIF11,148760,6388,EG5; HKSP; KNSL1; TRIP5,"KIF11-related microcephaly with or without chorioretinopathy, lymphedema, and developmental delay",152950,MONDO:0007918,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000179; HP:0000219; HP:0000252; HP:0000286; HP:0000303; HP:0000340; HP:0000343; HP:0000411; HP:0000455; HP:0000463; HP:0000482; HP:0000483; HP:0000484; HP:0000494; HP:0000505; HP:0000518; HP:0000532; HP:0000533; HP:0000540; HP:0000541; HP:0000545; HP:0000568; HP:0000582; HP:0000639; HP:0000648; HP:0001004; HP:0001135; HP:0001249; HP:0001256; HP:0001493; HP:0002002; HP:0002536; HP:0003828; HP:0003829; HP:0005280; HP:0005469; HP:0007731; HP:0007858; HP:0007957; HP:0008052,15930898; 22284827,22653704; 24281367; 25115524; 25124931; 25764055; 25934493; 25996076; 26472404; 27212378; 28085761; 28574136; 28785766; 30181612; 30733662; 31428438; 32730767; 33137195; 34128965; 34421505; 34526760; 34582765; 34912366; 34924743; 34965526; 36004687; 36084995; 36773199; 37089697; 38584445; 39187757; 39359715; 39404449; 39803728; 40426739; 40739497,DD; Eye,,2015-07-22 16:14:35+00:00,
G2P00496,ETFDH,231675,3483,ETFQO,ETFDH-related glutaric aciduria,231680,MONDO:0009282,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000078; HP:0000113; HP:0000114; HP:0000256; HP:0000260; HP:0000348; HP:0000377; HP:0000803; HP:0000952; HP:0001252; HP:0001302; HP:0001324; HP:0001325; HP:0001397; HP:0001943; HP:0001999; HP:0002013; HP:0002018; HP:0002089; HP:0002098; HP:0002171; HP:0002240; HP:0002614; HP:0002909; HP:0003076; HP:0003150; HP:0003219; HP:0003490; HP:0003530; HP:0003647; HP:0003811; HP:0005280,17412732; 19249206; 32804429; 36406819; 36683804,19758981; 20370797; 20837308; 21088898; 21347544; 21907580; 22041377; 22664151; 23106979; 23893693; 24357026; 24522293; 25200064; 25216552; 25556768; 25827849; 25913573; 26205240; 26349199; 26403312; 26821934; 27000805; 27038534; 28083701; 28388738; 28456887; 28851284; 28914566; 28950901; 29249369; 29615056; 29988809; 30027710; 30424791; 30508893; 30587156; 30626930; 30872186; 31058673; 31136308; 31306230; 31418342; 31785094; 31852447; 31997039; 32007756; 32064983; 32190638; 32292771; 32393189; 32499892; 32608139; 32925727; 32959991; 33000234; 33131365; 33304817; 33383363; 33448012; 33589341; 33633951; 33778984; 33823107; 33823724; 34041209; 34064479; 34066864; 34440319; 34573316; 34718578; 34736635; 34819910; 35314173; 35342266; 35734957; 35822092; 36064718; 36334790; 36452356; 36588907; 36654993; 36779069; 37510298; 37737545; 37746538; 38043332; 38187300; 38221620; 38539320; 38941880; 38951975; 38967380; 39156098; 39273584; 39950184; 40046021; 40533849; 40584934; 40673202; 40688386,DD; Eye,,2017-08-27 12:59:20+00:00,
G2P00510,FOXC1,601090,3800,ARA; FKHL7; FREAC3; IGDA; IHG1; IRID1,FOXC1-related Axenfeld-Rieger syndrome,602482,MONDO:0011233,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000007; HP:0000272; HP:0000316; HP:0000407; HP:0000486; HP:0000501; HP:0000520; HP:0000627; HP:0000639; HP:0000668; HP:0000691; HP:0001087; HP:0001320; HP:0001425; HP:0001631; HP:0001643; HP:0002280; HP:0007676; HP:0007700; HP:0007905; HP:0007957; HP:0007990; HP:0009918; HP:0011120,10713890; 11007653; 11170889; 17210863; 18498376; 19793056; 9326342; 9620769; 9792859,11589884; 11740218; 12036988; 12454026; 12529712; 12592227; 12614756; 14564054; 14578375; 14708101; 15219231; 15477465; 15578619; 15654696; 16118645; 16470791; 16638984; 16936096; 17157569; 17653043; 18484311; 19279310; 19513095; 19626132; 20339518; 20881294; 21278591; 21353197; 21686867; 21992905; 22009788; 22199394; 22234157; 22497499; 22569110; 22903608; 23239455; 23687430; 24914578; 25817395; 25967385; 26349195; 27070436; 27087860; 27103944; 27463523; 27697311; 28111183; 28226328; 28344652; 28432732; 28513611; 28657660; 28695001; 28972279; 28979898; 29939776; 30225942; 30457409; 30514661; 30885456; 30889612; 31410177; 31836490; 32045938; 32295643; 32475988; 32741584; 32863884; 32905845; 33231930; 34566401; 34709103; 34715865; 34745210; 34809627; 35327965; 35354164; 35882526; 36079096; 36152758; 36291995; 36442680; 36926528; 36964621; 37195356; 37255026; 37303060; 37424725; 37539177; 37822332; 37869359; 38234180; 38473917; 38587439; 38607531; 39097141; 39407821; 40481210; 40741157,DD; Eye,,2015-07-22 16:14:36+00:00,
G2P00514,IFT122,606045,13556,CFAP80; FAP80; SPG; WDR10; WDR10P; WDR140,IFT122-related cranioectodermal dysplasia,218330,MONDO:0021093,biallelic_autosomal,,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000007; HP:0000218; HP:0000232; HP:0000268; HP:0000286; HP:0000293; HP:0000431; HP:0000463; HP:0000545; HP:0000556; HP:0000601; HP:0000639; HP:0000668; HP:0000674; HP:0000687; HP:0000691; HP:0000767; HP:0000773; HP:0000774; HP:0000939; HP:0000954; HP:0001382; HP:0001395; HP:0001399; HP:0001407; HP:0001538; HP:0001647; HP:0001799; HP:0001816; HP:0001831; HP:0001837; HP:0001970; HP:0002007; HP:0002213; HP:0002217; HP:0002240; HP:0002901; HP:0003038; HP:0003071; HP:0004298; HP:0004442; HP:0005792; HP:0006297; HP:0006563; HP:0008070; HP:0008905; HP:0009466; HP:0009880; HP:0009882; HP:0012622,17022080; 19760620; 20493458,23826986; 24689072; 26792575; 28370949; 33717254; 35281231; 38318288; 38637985,DD; Eye; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00517,WDR19,608151,18340,CFAP66; DYF-2; FAP66; FLJ23127; IFT144; KIAA1638; NPHP13; ORF26; OSEG6; PWDMP,WDR19-related cranioectodermal dysplasia,614378,MONDO:0013719,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000007; HP:0000112; HP:0000233; HP:0000293; HP:0000319; HP:0000411; HP:0000510; HP:0000540; HP:0000556; HP:0000767; HP:0000774; HP:0000973; HP:0001382; HP:0001385; HP:0002007; HP:0003774; HP:0004322; HP:0004442; HP:0005528; HP:0006532; HP:0009836; HP:0009882; HP:0010174; HP:0010554,22019273,23683095; 28621010; 29121203; 32323121; 34354814; 36833411; 38589766; 39163899; 40647705,DD; Eye; Skin; Skeletal,,2025-01-21 11:34:30+00:00,
G2P00524,MTRFR,613541,26784,C12orf65,MTRFR-related combined oxidative phosphorylation deficiency,613559,MONDO:0013306,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000486; HP:0000505; HP:0000508; HP:0000602; HP:0000603; HP:0000639; HP:0000648; HP:0000823; HP:0001249; HP:0001251; HP:0001258; HP:0001260; HP:0001263; HP:0001284; HP:0001347; HP:0001349; HP:0001508; HP:0001638; HP:0001712; HP:0001762; HP:0002079; HP:0002151; HP:0002169; HP:0002355; HP:0002376; HP:0002460; HP:0002490; HP:0002590; HP:0002878; HP:0002936; HP:0003202; HP:0003376; HP:0003383; HP:0003431; HP:0003448; HP:0003469; HP:0003477; HP:0003676; HP:0003828; HP:0005216; HP:0005684; HP:0008209; HP:0009053; HP:0010992; HP:0012696; HP:0012747; HP:0012751; HP:0012758,20598281; 23188110; 24080142; 24198383; 24284555; 24424123; 26380172; 27858754,,DD; Eye,,2017-08-11 14:15:39+00:00,
G2P00527,FAM111A,615292,24725,FLJ22794; KIAA1895,FAM111A-related Kenny-Caffey syndrome,127000,MONDO:0007478,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000256; HP:0000540; HP:0000568; HP:0000829; HP:0000935; HP:0001085; HP:0001250; HP:0001476; HP:0001518; HP:0001620; HP:0001903; HP:0002135; HP:0002901; HP:0003510; HP:0004322; HP:0007862; HP:0008285; HP:0011001; HP:0100253,23684011,23996431; 24635597; 28138333; 31433868; 32765931; 33010201; 33263187; 33750016; 34382758; 35205306; 36686468; 36916904; 37122511; 38679371; 39501122; 39797201; 39932783,DD; Eye; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00529,POC1B,614784,30836,FLJ14923; TUWD12; WDR51B,POC1B-related cone-rod dystrophy,615973,MONDO:0014427,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,,24945461; 25018096,25044745; 29377742; 33657974; 34065499; 37070736,DD; Eye,,2015-07-22 16:14:37+00:00,
G2P00531,CRX,602225,2383,CORD2; CRD; LCA7; OTX3,CRX-related Leber congenital amaurosis,613829,MONDO:0013449,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000518; HP:0000533; HP:0000548; HP:0000550; HP:0000551; HP:0000556; HP:0000563; HP:0000613; HP:0000618; HP:0000662; HP:0001133; HP:0001141; HP:0007663; HP:0007994; HP:0012043,12208271; 15531334; 17320181; 25270190; 9390563; 9427255; 9537410; 9792858; 9931337,10532715; 10874321; 10916183; 11139241; 11449318; 11748859; 18653602; 22960069; 25082885; 26682157; 30067412; 32856788; 33836713; 33910785; 37895218; 9610810,DD; Eye,,2025-01-21 12:58:08+00:00,
G2P00536,PMM2,601785,9115,CDG1; CDG1A; CDGS; PMI; PMI1,PMM2-related congenital disorder of glycosylation,212065,MONDO:0008907,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000093; HP:0000100; HP:0000107; HP:0000114; HP:0000119; HP:0000152; HP:0000219; HP:0000252; HP:0000400; HP:0000478; HP:0000510; HP:0000565; HP:0000598; HP:0000639; HP:0000707; HP:0000769; HP:0000815; HP:0000818; HP:0000821; HP:0000924; HP:0000938; HP:0001197; HP:0001250; HP:0001251; HP:0001252; HP:0001263; HP:0001265; HP:0001271; HP:0001324; HP:0001371; HP:0001395; HP:0001397; HP:0001507; HP:0001508; HP:0001560; HP:0001574; HP:0001626; HP:0001638; HP:0001698; HP:0001790; HP:0001871; HP:0001894; HP:0001929; HP:0001939; HP:0001976; HP:0002013; HP:0002014; HP:0002240; HP:0002401; HP:0002715; HP:0002720; HP:0002808; HP:0002910; HP:0003011; HP:0003073; HP:0003146; HP:0003186; HP:0003549; HP:0003642; HP:0003645; HP:0004315; HP:0005280; HP:0006955; HP:0007552; HP:0008151; HP:0008209; HP:0008872; HP:0025031,10527672; 10602363; 10801058; 10922383; 11916319; 17307006; 19235233; 21937992; 9140401; 9497260; 9781039; 9887379,25681648; 26430078; 26805780; 27134828; 28108845; 28122681; 28139241; 28341975; 28373276; 28425223; 28435156; 28685491; 28742265; 28762107; 28807751; 28855921; 28915903; 28940310; 28954837; 29079546; 29229467; 29361989; 29470411; 29492447; 29654385; 30293989; 30304743; 30397276; 30454869; 30464053; 30653653; 30740725; 30857461; 30991241; 31117816; 31420886; 31640729; 31727010; 31803566; 31981409; 32071842; 32185602; 32595772; 32635232; 32685345; 32841164; 32874916; 32962735; 33133147; 33204593; 33209585; 33340551; 33407696; 33413482; 33580824; 33619652; 33632285; 33643843; 33663989; 33858316; 34277356; 34440401; 34441372; 34682117; 34708008; 35154715; 35281664; 35308014; 35491370; 36221102; 36309700; 36412659; 36719165; 36773065; 36965289; 37042760; 37180418; 37224763; 37274081; 37492729; 37597336; 37644541; 37876147; 38129426; 38308356; 38427364; 38433930; 38439013; 38489976; 38550576; 38917675; 39105373; 39482754; 39923392; 40191061; 40307862; 40555085; 40587905; 40685250; 40737785,DD; Eye; Skin,,2017-09-01 16:19:16+00:00,
G2P00537,SOX10,602229,11190,DOM; SOX-10; WS2E; WS4,"SOX10-related peripheral demyelinating neuropathy, central dysmyelinating leukodystrophy, Waardenburg syndrome, and Hirschsprung disease",609136,,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000028; HP:0000119; HP:0000152; HP:0000407; HP:0000458; HP:0000478; HP:0000598; HP:0000639; HP:0000707; HP:0000762; HP:0001053; HP:0001100; HP:0001249; HP:0001251; HP:0001263; HP:0001265; HP:0001284; HP:0001319; HP:0001574; HP:0001761; HP:0002211; HP:0002226; HP:0002227; HP:0002313; HP:0002460; HP:0002510; HP:0002936; HP:0003011; HP:0003693; HP:0004336; HP:0004463; HP:0006978; HP:0007108; HP:0007182; HP:0007266; HP:0011096; HP:0011382; HP:0012332; HP:0025031; HP:0040064,10482261; 10762540; 11026454; 12447940; 19764030,10231870; 11546831; 12189494; 15470753; 1636383; 16504559; 17448776; 17999358; 18348274; 20127975; 20130826; 21822601; 22246888; 22963253; 23680208; 24357527; 24440785; 26100139; 26296878; 27240497; 27759048; 28328136; 28534044; 28544110; 29407415; 29681101; 29792164; 30559775; 30854529; 32908492; 33362852; 33442024; 34095692; 34667088; 35725288; 37799300; 38659011; 38854277; 39680495; 39755840; 40364458; 40650035; 40702859; 9462749,DD; Eye; Skin,,2018-01-20 21:16:39+00:00,
G2P00539,VSX2,142993,1975,CHX10; HOX10; RET1,VSX2-related microphthalmia isolated,610093,MONDO:0012409,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000518; HP:0000568; HP:0000589,15257456; 17661825,11341888; 20057906; 20414678; 20494911; 21976963; 24001013; 24859618; 28121235; 30181649; 35704733; 37628625,DD; Eye,,2017-08-31 08:59:00+00:00,
